zip_code,po_name,count_open_parks,year,all_school,countyname
28673,Sherrills Ford,0,2003,1,Lincoln County
28673,Sherrills Ford,0,2003,1,Catawba County
28673,Sherrills Ford,0,2004,1,Lincoln County
28673,Sherrills Ford,0,2004,1,Catawba County
28673,Sherrills Ford,0,2005,1,Lincoln County
28673,Sherrills Ford,0,2005,1,Catawba County
28673,Sherrills Ford,0,2006,1,Lincoln County
28673,Sherrills Ford,0,2006,1,Catawba County
28673,Sherrills Ford,0,2007,1,Lincoln County
28673,Sherrills Ford,0,2007,1,Catawba County
28673,Sherrills Ford,0,2008,1,Lincoln County
28673,Sherrills Ford,0,2008,1,Catawba County
28673,Sherrills Ford,0,2009,1,Lincoln County
28673,Sherrills Ford,0,2009,1,Catawba County
28673,Sherrills Ford,0,2010,1,Lincoln County
28673,Sherrills Ford,0,2010,1,Catawba County
28673,Sherrills Ford,0,2011,1,Lincoln County
28673,Sherrills Ford,0,2011,1,Catawba County
28673,Sherrills Ford,0,2012,1,Lincoln County
28673,Sherrills Ford,0,2012,1,Catawba County
28673,Sherrills Ford,0,2013,1,Lincoln County
28673,Sherrills Ford,0,2013,1,Catawba County
28673,Sherrills Ford,0,2014,1,Lincoln County
28673,Sherrills Ford,0,2014,1,Catawba County
28673,Sherrills Ford,0,2015,1,Lincoln County
28673,Sherrills Ford,0,2015,1,Catawba County
28673,Sherrills Ford,0,2016,1,Lincoln County
28673,Sherrills Ford,0,2016,1,Catawba County
28673,Sherrills Ford,0,2017,1,Lincoln County
28673,Sherrills Ford,0,2017,1,Catawba County
28673,Sherrills Ford,0,2018,1,Lincoln County
28673,Sherrills Ford,0,2018,1,Catawba County
28675,Sparta,0,2004,2,Alleghany County
28675,Sparta,0,2005,2,Alleghany County
28675,Sparta,0,2006,2,Alleghany County
28675,Sparta,0,2007,2,Alleghany County
28675,Sparta,0,2008,2,Alleghany County
28675,Sparta,0,2009,2,Alleghany County
28675,Sparta,0,2010,2,Alleghany County
28675,Sparta,0,2011,2,Alleghany County
28675,Sparta,0,2012,2,Alleghany County
28675,Sparta,0,2013,2,Alleghany County
28675,Sparta,0,2014,2,Alleghany County
28675,Sparta,0,2015,2,Alleghany County
28675,Sparta,0,2016,2,Alleghany County
28675,Sparta,0,2017,2,Alleghany County
28675,Sparta,0,2018,2,Alleghany County
28676,State Road,0,2000,2,Wilkes County
28676,State Road,0,2000,2,Surry County
28676,State Road,0,2001,2,Wilkes County
28676,State Road,0,2001,2,Surry County
28676,State Road,0,2002,2,Wilkes County
28676,State Road,0,2002,2,Surry County
28676,State Road,0,2003,2,Wilkes County
28676,State Road,0,2003,2,Surry County
28676,State Road,0,2004,2,Wilkes County
28676,State Road,0,2004,2,Surry County
28676,State Road,0,2005,2,Wilkes County
28676,State Road,0,2005,2,Surry County
28676,State Road,0,2006,2,Wilkes County
28676,State Road,0,2006,2,Surry County
28676,State Road,0,2007,2,Wilkes County
28676,State Road,0,2007,2,Surry County
28676,State Road,0,2008,2,Wilkes County
28676,State Road,0,2008,2,Surry County
28676,State Road,0,2009,2,Wilkes County
28676,State Road,0,2009,2,Surry County
28676,State Road,0,2010,2,Wilkes County
28676,State Road,0,2010,2,Surry County
28676,State Road,0,2011,2,Wilkes County
28676,State Road,0,2011,2,Surry County
28676,State Road,0,2012,2,Wilkes County
28676,State Road,0,2012,2,Surry County
28676,State Road,0,2013,2,Wilkes County
28676,State Road,0,2013,2,Surry County
28676,State Road,0,2014,2,Wilkes County
28676,State Road,0,2014,2,Surry County
28676,State Road,0,2015,2,Wilkes County
28676,State Road,0,2015,2,Surry County
28676,State Road,0,2016,2,Wilkes County
28676,State Road,0,2016,2,Surry County
28676,State Road,0,2017,2,Wilkes County
28676,State Road,0,2017,2,Surry County
28676,State Road,0,2018,2,Wilkes County
28676,State Road,0,2018,2,Surry County
28678,Stony Point,0,2000,2,Iredell County
28678,Stony Point,0,2000,2,Alexander County
28678,Stony Point,0,2001,2,Iredell County
28678,Stony Point,0,2001,2,Alexander County
28678,Stony Point,0,2002,2,Iredell County
28678,Stony Point,0,2002,2,Alexander County
28678,Stony Point,0,2003,2,Iredell County
28678,Stony Point,0,2003,2,Alexander County
28678,Stony Point,0,2004,2,Iredell County
28678,Stony Point,0,2004,2,Alexander County
28678,Stony Point,0,2005,2,Iredell County
28678,Stony Point,0,2005,2,Alexander County
28678,Stony Point,0,2006,2,Iredell County
28678,Stony Point,0,2006,2,Alexander County
28678,Stony Point,0,2007,2,Iredell County
28678,Stony Point,0,2007,2,Alexander County
28678,Stony Point,0,2008,2,Iredell County
28678,Stony Point,0,2008,2,Alexander County
28678,Stony Point,0,2009,2,Iredell County
28678,Stony Point,0,2009,2,Alexander County
28678,Stony Point,0,2010,2,Iredell County
28678,Stony Point,0,2010,2,Alexander County
28678,Stony Point,0,2011,2,Iredell County
28678,Stony Point,0,2011,2,Alexander County
28678,Stony Point,0,2012,2,Iredell County
28678,Stony Point,0,2012,2,Alexander County
28678,Stony Point,0,2013,2,Iredell County
28678,Stony Point,0,2013,2,Alexander County
28678,Stony Point,0,2014,2,Iredell County
28678,Stony Point,0,2014,2,Alexander County
28678,Stony Point,0,2015,2,Iredell County
28678,Stony Point,0,2015,2,Alexander County
28678,Stony Point,0,2016,2,Iredell County
28678,Stony Point,0,2016,2,Alexander County
28678,Stony Point,0,2017,2,Iredell County
28678,Stony Point,0,2017,2,Alexander County
28678,Stony Point,0,2018,2,Iredell County
28678,Stony Point,0,2018,2,Alexander County
28679,Sugar Grove,1,2004,2,Watauga County
28679,Sugar Grove,1,2004,2,Avery County
28679,Sugar Grove,1,2005,2,Watauga County
28679,Sugar Grove,1,2005,2,Avery County
28679,Sugar Grove,1,2006,2,Watauga County
28679,Sugar Grove,1,2006,2,Avery County
28679,Sugar Grove,1,2007,2,Watauga County
28679,Sugar Grove,1,2007,2,Avery County
28679,Sugar Grove,1,2008,2,Watauga County
28679,Sugar Grove,1,2008,2,Avery County
28679,Sugar Grove,1,2009,2,Watauga County
28679,Sugar Grove,1,2009,2,Avery County
28679,Sugar Grove,1,2010,2,Watauga County
28679,Sugar Grove,1,2010,2,Avery County
28679,Sugar Grove,1,2011,2,Watauga County
28679,Sugar Grove,1,2011,2,Avery County
28679,Sugar Grove,1,2012,2,Watauga County
28679,Sugar Grove,1,2012,2,Avery County
28679,Sugar Grove,1,2013,2,Watauga County
28679,Sugar Grove,1,2013,2,Avery County
28679,Sugar Grove,1,2014,2,Watauga County
28679,Sugar Grove,1,2014,2,Avery County
28679,Sugar Grove,1,2015,2,Watauga County
28679,Sugar Grove,1,2015,2,Avery County
28679,Sugar Grove,1,2016,2,Watauga County
28679,Sugar Grove,1,2016,2,Avery County
28679,Sugar Grove,1,2017,2,Watauga County
28679,Sugar Grove,1,2017,2,Avery County
28679,Sugar Grove,1,2018,2,Watauga County
28679,Sugar Grove,1,2018,2,Avery County
28681,Taylorsville,2,2000,1,Caldwell County
28681,Taylorsville,2,2000,1,Alexander County
28681,Taylorsville,2,2001,1,Caldwell County
28681,Taylorsville,2,2001,1,Alexander County
28681,Taylorsville,2,2002,3,Caldwell County
28681,Taylorsville,2,2002,3,Alexander County
28681,Taylorsville,2,2003,4,Caldwell County
28681,Taylorsville,2,2003,4,Alexander County
28681,Taylorsville,2,2004,8,Caldwell County
28681,Taylorsville,2,2004,8,Alexander County
28681,Taylorsville,2,2005,8,Caldwell County
28681,Taylorsville,2,2005,8,Alexander County
28681,Taylorsville,2,2006,8,Caldwell County
28681,Taylorsville,2,2006,8,Alexander County
28681,Taylorsville,2,2007,8,Caldwell County
28681,Taylorsville,2,2007,8,Alexander County
28681,Taylorsville,2,2008,8,Caldwell County
28681,Taylorsville,2,2008,8,Alexander County
28681,Taylorsville,2,2009,8,Caldwell County
28681,Taylorsville,2,2009,8,Alexander County
28681,Taylorsville,2,2010,8,Caldwell County
28681,Taylorsville,2,2010,8,Alexander County
28681,Taylorsville,2,2011,7,Caldwell County
28681,Taylorsville,2,2011,7,Alexander County
28681,Taylorsville,2,2012,9,Caldwell County
28681,Taylorsville,2,2012,9,Alexander County
28681,Taylorsville,2,2013,9,Caldwell County
28681,Taylorsville,2,2013,9,Alexander County
28681,Taylorsville,2,2014,9,Caldwell County
28681,Taylorsville,2,2014,9,Alexander County
28681,Taylorsville,2,2015,7,Caldwell County
28681,Taylorsville,2,2015,7,Alexander County
28681,Taylorsville,2,2016,8,Caldwell County
28681,Taylorsville,2,2016,8,Alexander County
28681,Taylorsville,2,2017,8,Caldwell County
28681,Taylorsville,2,2017,8,Alexander County
28681,Taylorsville,2,2018,8,Caldwell County
28681,Taylorsville,2,2018,8,Alexander County
28685,Traphill,0,2000,1,Wilkes County
28685,Traphill,0,2001,1,Wilkes County
28685,Traphill,0,2002,1,Wilkes County
28685,Traphill,0,2003,1,Wilkes County
28685,Traphill,0,2004,1,Wilkes County
28685,Traphill,0,2005,1,Wilkes County
28685,Traphill,0,2006,1,Wilkes County
28685,Traphill,0,2007,1,Wilkes County
28685,Traphill,0,2008,1,Wilkes County
28685,Traphill,0,2009,1,Wilkes County
28685,Traphill,0,2010,1,Wilkes County
28685,Traphill,0,2011,1,Wilkes County
28685,Traphill,0,2012,1,Wilkes County
28685,Traphill,0,2013,1,Wilkes County
28685,Traphill,0,2014,1,Wilkes County
28685,Traphill,0,2015,1,Wilkes County
28685,Traphill,0,2016,1,Wilkes County
28685,Traphill,0,2017,1,Wilkes County
28685,Traphill,0,2018,1,Wilkes County
28689,Union Grove,0,2003,1,Yadkin County
28689,Union Grove,0,2003,1,Wilkes County
28689,Union Grove,0,2003,1,Iredell County
28689,Union Grove,0,2003,1,Alexander County
28689,Union Grove,0,2004,1,Yadkin County
28689,Union Grove,0,2004,1,Wilkes County
28689,Union Grove,0,2004,1,Iredell County
28689,Union Grove,0,2004,1,Alexander County
28689,Union Grove,0,2005,2,Yadkin County
28689,Union Grove,0,2005,2,Wilkes County
28689,Union Grove,0,2005,2,Iredell County
28689,Union Grove,0,2005,2,Alexander County
28689,Union Grove,0,2006,2,Yadkin County
28689,Union Grove,0,2006,2,Wilkes County
28689,Union Grove,0,2006,2,Iredell County
28689,Union Grove,0,2006,2,Alexander County
28689,Union Grove,0,2007,1,Yadkin County
28689,Union Grove,0,2007,1,Wilkes County
28689,Union Grove,0,2007,1,Iredell County
28689,Union Grove,0,2007,1,Alexander County
28689,Union Grove,0,2008,1,Yadkin County
28689,Union Grove,0,2008,1,Wilkes County
28689,Union Grove,0,2008,1,Iredell County
28689,Union Grove,0,2008,1,Alexander County
28689,Union Grove,0,2009,2,Yadkin County
28689,Union Grove,0,2009,2,Wilkes County
28689,Union Grove,0,2009,2,Iredell County
28689,Union Grove,0,2009,2,Alexander County
28689,Union Grove,0,2010,2,Yadkin County
28689,Union Grove,0,2010,2,Wilkes County
28689,Union Grove,0,2010,2,Iredell County
28689,Union Grove,0,2010,2,Alexander County
28689,Union Grove,0,2011,1,Yadkin County
28689,Union Grove,0,2011,1,Wilkes County
28689,Union Grove,0,2011,1,Iredell County
28689,Union Grove,0,2011,1,Alexander County
28689,Union Grove,0,2012,1,Yadkin County
28689,Union Grove,0,2012,1,Wilkes County
28689,Union Grove,0,2012,1,Iredell County
28689,Union Grove,0,2012,1,Alexander County
28689,Union Grove,0,2013,1,Yadkin County
28689,Union Grove,0,2013,1,Wilkes County
28689,Union Grove,0,2013,1,Iredell County
28689,Union Grove,0,2013,1,Alexander County
28689,Union Grove,0,2014,1,Yadkin County
28689,Union Grove,0,2014,1,Wilkes County
28689,Union Grove,0,2014,1,Iredell County
28689,Union Grove,0,2014,1,Alexander County
28689,Union Grove,0,2015,1,Yadkin County
28689,Union Grove,0,2015,1,Wilkes County
28689,Union Grove,0,2015,1,Iredell County
28689,Union Grove,0,2015,1,Alexander County
28689,Union Grove,0,2016,1,Yadkin County
28689,Union Grove,0,2016,1,Wilkes County
28689,Union Grove,0,2016,1,Iredell County
28689,Union Grove,0,2016,1,Alexander County
28689,Union Grove,0,2017,1,Yadkin County
28689,Union Grove,0,2017,1,Wilkes County
28689,Union Grove,0,2017,1,Iredell County
28689,Union Grove,0,2017,1,Alexander County
28689,Union Grove,0,2018,1,Yadkin County
28689,Union Grove,0,2018,1,Wilkes County
28689,Union Grove,0,2018,1,Iredell County
28689,Union Grove,0,2018,1,Alexander County
28690,Valdese,3,2000,2,Burke County
28690,Valdese,3,2001,2,Burke County
28690,Valdese,3,2002,2,Burke County
28690,Valdese,3,2003,2,Burke County
28690,Valdese,3,2004,2,Burke County
28690,Valdese,3,2005,2,Burke County
28690,Valdese,3,2006,2,Burke County
28690,Valdese,3,2007,3,Burke County
28690,Valdese,3,2008,3,Burke County
28690,Valdese,3,2009,3,Burke County
28690,Valdese,3,2010,3,Burke County
28690,Valdese,3,2011,2,Burke County
28690,Valdese,3,2012,2,Burke County
28690,Valdese,3,2013,2,Burke County
28690,Valdese,3,2014,2,Burke County
28690,Valdese,3,2015,2,Burke County
28690,Valdese,3,2016,2,Burke County
28690,Valdese,3,2017,2,Burke County
28690,Valdese,3,2018,2,Burke County
28692,Vilas,1,2000,1,Watauga County
28692,Vilas,1,2001,1,Watauga County
28692,Vilas,1,2002,1,Watauga County
28692,Vilas,1,2003,1,Watauga County
28692,Vilas,1,2004,1,Watauga County
28692,Vilas,1,2005,1,Watauga County
28692,Vilas,1,2006,1,Watauga County
28692,Vilas,1,2007,1,Watauga County
28692,Vilas,1,2008,1,Watauga County
28692,Vilas,1,2009,1,Watauga County
28692,Vilas,1,2010,1,Watauga County
28692,Vilas,1,2011,1,Watauga County
28692,Vilas,1,2012,1,Watauga County
28692,Vilas,1,2013,1,Watauga County
28692,Vilas,1,2014,1,Watauga County
28692,Vilas,1,2015,1,Watauga County
28692,Vilas,1,2016,1,Watauga County
28692,Vilas,1,2017,1,Watauga County
28692,Vilas,1,2018,1,Watauga County
28693,Warrensville,0,2003,1,Ashe County
28693,Warrensville,0,2004,2,Ashe County
28693,Warrensville,0,2005,2,Ashe County
28693,Warrensville,0,2006,2,Ashe County
28693,Warrensville,0,2007,2,Ashe County
28693,Warrensville,0,2008,2,Ashe County
28693,Warrensville,0,2009,2,Ashe County
28693,Warrensville,0,2010,2,Ashe County
28693,Warrensville,0,2011,2,Ashe County
28693,Warrensville,0,2012,2,Ashe County
28693,Warrensville,0,2013,2,Ashe County
28693,Warrensville,0,2014,2,Ashe County
28693,Warrensville,0,2015,2,Ashe County
28693,Warrensville,0,2016,2,Ashe County
28693,Warrensville,0,2017,2,Ashe County
28693,Warrensville,0,2018,2,Ashe County
28694,West Jefferson,3,2000,1,Wilkes County
28694,West Jefferson,3,2000,1,Ashe County
28694,West Jefferson,3,2001,1,Wilkes County
28694,West Jefferson,3,2001,1,Ashe County
28694,West Jefferson,3,2002,1,Wilkes County
28694,West Jefferson,3,2002,1,Ashe County
28694,West Jefferson,3,2003,2,Wilkes County
28694,West Jefferson,3,2003,2,Ashe County
28694,West Jefferson,3,2004,2,Wilkes County
28694,West Jefferson,3,2004,2,Ashe County
28694,West Jefferson,3,2005,2,Wilkes County
28694,West Jefferson,3,2005,2,Ashe County
28694,West Jefferson,3,2006,2,Wilkes County
28694,West Jefferson,3,2006,2,Ashe County
28694,West Jefferson,3,2007,2,Wilkes County
28694,West Jefferson,3,2007,2,Ashe County
28694,West Jefferson,3,2008,2,Wilkes County
28694,West Jefferson,3,2008,2,Ashe County
28694,West Jefferson,3,2009,2,Wilkes County
28694,West Jefferson,3,2009,2,Ashe County
28694,West Jefferson,3,2010,2,Wilkes County
28694,West Jefferson,3,2010,2,Ashe County
28694,West Jefferson,3,2011,2,Wilkes County
28694,West Jefferson,3,2011,2,Ashe County
28694,West Jefferson,3,2012,2,Wilkes County
28694,West Jefferson,3,2012,2,Ashe County
28694,West Jefferson,3,2013,2,Wilkes County
28694,West Jefferson,3,2013,2,Ashe County
28694,West Jefferson,3,2014,2,Wilkes County
28694,West Jefferson,3,2014,2,Ashe County
28694,West Jefferson,3,2015,2,Wilkes County
28694,West Jefferson,3,2015,2,Ashe County
28694,West Jefferson,3,2016,2,Wilkes County
28694,West Jefferson,3,2016,2,Ashe County
28694,West Jefferson,3,2017,3,Wilkes County
28694,West Jefferson,3,2017,3,Ashe County
28694,West Jefferson,3,2018,3,Wilkes County
28694,West Jefferson,3,2018,3,Ashe County
28697,Wilkesboro,5,2000,2,Wilkes County
28697,Wilkesboro,5,2001,2,Wilkes County
28697,Wilkesboro,5,2002,1,Wilkes County
28697,Wilkesboro,5,2003,1,Wilkes County
28697,Wilkesboro,5,2004,5,Wilkes County
28697,Wilkesboro,5,2005,5,Wilkes County
28697,Wilkesboro,5,2006,6,Wilkes County
28697,Wilkesboro,5,2007,6,Wilkes County
28697,Wilkesboro,5,2008,4,Wilkes County
28697,Wilkesboro,5,2009,4,Wilkes County
28697,Wilkesboro,5,2010,4,Wilkes County
28697,Wilkesboro,5,2011,4,Wilkes County
28697,Wilkesboro,5,2012,4,Wilkes County
28697,Wilkesboro,5,2013,5,Wilkes County
28697,Wilkesboro,5,2014,5,Wilkes County
28697,Wilkesboro,5,2015,5,Wilkes County
28697,Wilkesboro,5,2016,5,Wilkes County
28697,Wilkesboro,5,2017,5,Wilkes County
28697,Wilkesboro,5,2018,5,Wilkes County
28698,Zionville,0,2000,1,Watauga County
28698,Zionville,0,2000,1,Ashe County
28698,Zionville,0,2001,1,Watauga County
28698,Zionville,0,2001,1,Ashe County
28698,Zionville,0,2002,1,Watauga County
28698,Zionville,0,2002,1,Ashe County
28698,Zionville,0,2003,1,Watauga County
28698,Zionville,0,2003,1,Ashe County
28698,Zionville,0,2004,1,Watauga County
28698,Zionville,0,2004,1,Ashe County
28698,Zionville,0,2005,1,Watauga County
28698,Zionville,0,2005,1,Ashe County
28698,Zionville,0,2006,1,Watauga County
28698,Zionville,0,2006,1,Ashe County
28698,Zionville,0,2007,1,Watauga County
28698,Zionville,0,2007,1,Ashe County
28698,Zionville,0,2008,1,Watauga County
28698,Zionville,0,2008,1,Ashe County
28698,Zionville,0,2009,1,Watauga County
28698,Zionville,0,2009,1,Ashe County
28698,Zionville,0,2010,1,Watauga County
28698,Zionville,0,2010,1,Ashe County
28698,Zionville,0,2011,1,Watauga County
28698,Zionville,0,2011,1,Ashe County
28698,Zionville,0,2012,1,Watauga County
28698,Zionville,0,2012,1,Ashe County
28698,Zionville,0,2013,1,Watauga County
28698,Zionville,0,2013,1,Ashe County
28698,Zionville,0,2014,1,Watauga County
28698,Zionville,0,2014,1,Ashe County
28698,Zionville,0,2015,1,Watauga County
28698,Zionville,0,2015,1,Ashe County
28698,Zionville,0,2016,1,Watauga County
28698,Zionville,0,2016,1,Ashe County
28698,Zionville,0,2017,1,Watauga County
28698,Zionville,0,2017,1,Ashe County
28698,Zionville,0,2018,1,Watauga County
28698,Zionville,0,2018,1,Ashe County
28704,Arden,6,2000,2,Henderson County
28704,Arden,6,2000,2,Buncombe County
28704,Arden,6,2001,2,Henderson County
28704,Arden,6,2001,2,Buncombe County
28704,Arden,6,2002,2,Henderson County
28704,Arden,6,2002,2,Buncombe County
28704,Arden,6,2003,3,Henderson County
28704,Arden,6,2003,3,Buncombe County
28704,Arden,6,2004,4,Henderson County
28704,Arden,6,2004,4,Buncombe County
28704,Arden,6,2005,6,Henderson County
28704,Arden,6,2005,6,Buncombe County
28704,Arden,6,2006,6,Henderson County
28704,Arden,6,2006,6,Buncombe County
28704,Arden,6,2007,5,Henderson County
28704,Arden,6,2007,5,Buncombe County
28704,Arden,6,2008,6,Henderson County
28704,Arden,6,2008,6,Buncombe County
28704,Arden,6,2009,8,Henderson County
28704,Arden,6,2009,8,Buncombe County
28704,Arden,6,2010,9,Henderson County
28704,Arden,6,2010,9,Buncombe County
28704,Arden,6,2011,9,Henderson County
28704,Arden,6,2011,9,Buncombe County
28704,Arden,6,2012,9,Henderson County
28704,Arden,6,2012,9,Buncombe County
28704,Arden,6,2013,8,Henderson County
28704,Arden,6,2013,8,Buncombe County
28704,Arden,6,2014,8,Henderson County
28704,Arden,6,2014,8,Buncombe County
28704,Arden,6,2015,7,Henderson County
28704,Arden,6,2015,7,Buncombe County
28704,Arden,6,2016,7,Henderson County
28704,Arden,6,2016,7,Buncombe County
28704,Arden,6,2017,8,Henderson County
28704,Arden,6,2017,8,Buncombe County
28704,Arden,6,2018,8,Henderson County
28704,Arden,6,2018,8,Buncombe County
28776,Skyland,6,2000,2,Buncombe County
28776,Skyland,6,2001,2,Buncombe County
28776,Skyland,6,2002,2,Buncombe County
28776,Skyland,6,2003,3,Buncombe County
28776,Skyland,6,2004,4,Buncombe County
28776,Skyland,6,2005,6,Buncombe County
28776,Skyland,6,2006,6,Buncombe County
28776,Skyland,6,2007,5,Buncombe County
28776,Skyland,6,2008,6,Buncombe County
28776,Skyland,6,2009,8,Buncombe County
28776,Skyland,6,2010,9,Buncombe County
28776,Skyland,6,2011,9,Buncombe County
28776,Skyland,6,2012,9,Buncombe County
28776,Skyland,6,2013,8,Buncombe County
28776,Skyland,6,2014,8,Buncombe County
28776,Skyland,6,2015,7,Buncombe County
28776,Skyland,6,2016,7,Buncombe County
28776,Skyland,6,2017,8,Buncombe County
28776,Skyland,6,2018,8,Buncombe County
28705,Bakersville,1,2002,4,Mitchell County
28705,Bakersville,1,2003,4,Mitchell County
28705,Bakersville,1,2004,4,Mitchell County
28705,Bakersville,1,2005,4,Mitchell County
28705,Bakersville,1,2006,4,Mitchell County
28705,Bakersville,1,2007,4,Mitchell County
28705,Bakersville,1,2008,4,Mitchell County
28705,Bakersville,1,2009,4,Mitchell County
28705,Bakersville,1,2010,3,Mitchell County
28705,Bakersville,1,2011,3,Mitchell County
28705,Bakersville,1,2012,4,Mitchell County
28705,Bakersville,1,2013,3,Mitchell County
28705,Bakersville,1,2014,3,Mitchell County
28705,Bakersville,1,2015,3,Mitchell County
28705,Bakersville,1,2016,3,Mitchell County
28705,Bakersville,1,2017,3,Mitchell County
28705,Bakersville,1,2018,3,Mitchell County
28709,Barnardsville,0,2000,1,Buncombe County
28709,Barnardsville,0,2001,1,Buncombe County
28709,Barnardsville,0,2002,1,Buncombe County
28709,Barnardsville,0,2003,1,Buncombe County
28709,Barnardsville,0,2004,1,Buncombe County
28709,Barnardsville,0,2005,1,Buncombe County
28709,Barnardsville,0,2006,1,Buncombe County
28709,Barnardsville,0,2007,1,Buncombe County
28709,Barnardsville,0,2008,1,Buncombe County
28709,Barnardsville,0,2009,1,Buncombe County
28709,Barnardsville,0,2010,1,Buncombe County
28709,Barnardsville,0,2011,1,Buncombe County
28709,Barnardsville,0,2012,1,Buncombe County
28709,Barnardsville,0,2013,2,Buncombe County
28709,Barnardsville,0,2014,2,Buncombe County
28709,Barnardsville,0,2015,1,Buncombe County
28709,Barnardsville,0,2016,1,Buncombe County
28709,Barnardsville,0,2017,1,Buncombe County
28709,Barnardsville,0,2018,1,Buncombe County
28710,Bat Cave,13,2000,2,Henderson County
28710,Bat Cave,13,2001,2,Henderson County
28710,Bat Cave,13,2002,3,Henderson County
28710,Bat Cave,13,2003,4,Henderson County
28710,Bat Cave,13,2004,9,Henderson County
28710,Bat Cave,13,2005,10,Henderson County
28710,Bat Cave,13,2006,11,Henderson County
28710,Bat Cave,13,2007,11,Henderson County
28710,Bat Cave,13,2008,10,Henderson County
28710,Bat Cave,13,2009,11,Henderson County
28710,Bat Cave,13,2010,10,Henderson County
28710,Bat Cave,13,2011,11,Henderson County
28710,Bat Cave,13,2012,11,Henderson County
28710,Bat Cave,13,2013,9,Henderson County
28710,Bat Cave,13,2014,9,Henderson County
28710,Bat Cave,13,2015,9,Henderson County
28710,Bat Cave,13,2016,9,Henderson County
28710,Bat Cave,13,2017,10,Henderson County
28710,Bat Cave,13,2018,10,Henderson County
28724,Dana,13,2000,2,Henderson County
28724,Dana,13,2001,2,Henderson County
28724,Dana,13,2002,3,Henderson County
28724,Dana,13,2003,4,Henderson County
28724,Dana,13,2004,9,Henderson County
28724,Dana,13,2005,10,Henderson County
28724,Dana,13,2006,11,Henderson County
28724,Dana,13,2007,11,Henderson County
28724,Dana,13,2008,10,Henderson County
28724,Dana,13,2009,11,Henderson County
28724,Dana,13,2010,10,Henderson County
28724,Dana,13,2011,11,Henderson County
28724,Dana,13,2012,11,Henderson County
28724,Dana,13,2013,9,Henderson County
28724,Dana,13,2014,9,Henderson County
28724,Dana,13,2015,9,Henderson County
28724,Dana,13,2016,9,Henderson County
28724,Dana,13,2017,10,Henderson County
28724,Dana,13,2018,10,Henderson County
28727,Edneyville,13,2000,2,Henderson County
28727,Edneyville,13,2001,2,Henderson County
28727,Edneyville,13,2002,3,Henderson County
28727,Edneyville,13,2003,4,Henderson County
28727,Edneyville,13,2004,9,Henderson County
28727,Edneyville,13,2005,10,Henderson County
28727,Edneyville,13,2006,11,Henderson County
28727,Edneyville,13,2007,11,Henderson County
28727,Edneyville,13,2008,10,Henderson County
28727,Edneyville,13,2009,11,Henderson County
28727,Edneyville,13,2010,10,Henderson County
28727,Edneyville,13,2011,11,Henderson County
28727,Edneyville,13,2012,11,Henderson County
28727,Edneyville,13,2013,9,Henderson County
28727,Edneyville,13,2014,9,Henderson County
28727,Edneyville,13,2015,9,Henderson County
28727,Edneyville,13,2016,9,Henderson County
28727,Edneyville,13,2017,10,Henderson County
28727,Edneyville,13,2018,10,Henderson County
28760,Naples,13,2000,2,Henderson County
28760,Naples,13,2001,2,Henderson County
28760,Naples,13,2002,3,Henderson County
28760,Naples,13,2003,4,Henderson County
28760,Naples,13,2004,9,Henderson County
28760,Naples,13,2005,10,Henderson County
28760,Naples,13,2006,11,Henderson County
28760,Naples,13,2007,11,Henderson County
28760,Naples,13,2008,10,Henderson County
28760,Naples,13,2009,11,Henderson County
28760,Naples,13,2010,10,Henderson County
28760,Naples,13,2011,11,Henderson County
28760,Naples,13,2012,11,Henderson County
28760,Naples,13,2013,9,Henderson County
28760,Naples,13,2014,9,Henderson County
28760,Naples,13,2015,9,Henderson County
28760,Naples,13,2016,9,Henderson County
28760,Naples,13,2017,10,Henderson County
28760,Naples,13,2018,10,Henderson County
28792,Hendersonville,13,2000,2,Polk County
28792,Hendersonville,13,2000,2,Henderson County
28792,Hendersonville,13,2000,2,Buncombe County
28792,Hendersonville,13,2001,2,Polk County
28792,Hendersonville,13,2001,2,Henderson County
28792,Hendersonville,13,2001,2,Buncombe County
28792,Hendersonville,13,2002,3,Polk County
28792,Hendersonville,13,2002,3,Henderson County
28792,Hendersonville,13,2002,3,Buncombe County
28792,Hendersonville,13,2003,4,Polk County
28792,Hendersonville,13,2003,4,Henderson County
28792,Hendersonville,13,2003,4,Buncombe County
28792,Hendersonville,13,2004,9,Polk County
28792,Hendersonville,13,2004,9,Henderson County
28792,Hendersonville,13,2004,9,Buncombe County
28792,Hendersonville,13,2005,10,Polk County
28792,Hendersonville,13,2005,10,Henderson County
28792,Hendersonville,13,2005,10,Buncombe County
28792,Hendersonville,13,2006,11,Polk County
28792,Hendersonville,13,2006,11,Henderson County
28792,Hendersonville,13,2006,11,Buncombe County
28792,Hendersonville,13,2007,11,Polk County
28792,Hendersonville,13,2007,11,Henderson County
28792,Hendersonville,13,2007,11,Buncombe County
28792,Hendersonville,13,2008,10,Polk County
28792,Hendersonville,13,2008,10,Henderson County
28792,Hendersonville,13,2008,10,Buncombe County
28792,Hendersonville,13,2009,11,Polk County
28792,Hendersonville,13,2009,11,Henderson County
28792,Hendersonville,13,2009,11,Buncombe County
28792,Hendersonville,13,2010,10,Polk County
28792,Hendersonville,13,2010,10,Henderson County
28792,Hendersonville,13,2010,10,Buncombe County
28792,Hendersonville,13,2011,11,Polk County
28792,Hendersonville,13,2011,11,Henderson County
