Date,Year,County,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,price_increased_count,price_reduced_count,median_square_feet,average_listing_price,total_listing_count,violent_crime_rate,30_Year_Fixed_Rate,Number_of_Schools,median_listing_price_mm,Number_of_Parks,Price_Status
2019-08,2019,Caswell,298229.0,44.0,129.0,12.0,0.0,8.0,1970.0,331987.0,50.0,,3.62,,,37.0,down
2019-08,2019,Henderson,419957.0,730.0,84.0,216.0,20.0,240.0,2432.0,552561.0,997.0,,3.62,,0.004802352,104.0,up
2019-08,2019,Yadkin,208471.0,62.0,78.0,32.0,4.0,8.0,2084.0,285689.0,84.0,226.2,3.62,,0.073211987,4.0,up
2019-08,2019,Alamance,249414.0,607.0,51.0,304.0,32.0,108.0,2027.0,303444.0,782.0,420.2,3.62,,-0.017667248,54.0,down
2019-08,2019,Cumberland,174314.0,1455.0,64.0,516.0,36.0,336.0,1850.0,203712.0,2454.0,792,3.62,,-0.021805355,83.0,down
2019-08,2019,Hoke,206143.0,173.0,59.0,92.0,4.0,40.0,2157.0,219398.0,359.0,,3.62,,-0.016024548,24.0,down
2019-08,2019,Lincoln,356471.0,350.0,67.0,104.0,0.0,108.0,2507.0,460619.0,490.0,218.3,3.62,,-0.01730826,27.0,down
2019-08,2019,Wayne,177757.0,291.0,63.0,104.0,12.0,96.0,2052.0,191551.0,420.0,415,3.62,,-0.025454261,36.0,down
2019-08,2019,Pender,313100.0,311.0,77.0,96.0,36.0,120.0,2290.0,382408.0,519.0,,3.62,,0.026584304,50.0,up
2019-08,2019,Jackson,416143.0,902.0,121.0,172.0,8.0,156.0,2260.0,641727.0,1097.0,236.4,3.62,,0.005297396,13.0,up
2019-08,2019,Haywood,327800.0,499.0,83.0,148.0,4.0,100.0,2107.0,458941.0,696.0,341.1,3.62,,0.008615385,26.0,up
2019-08,2019,Clay,299571.0,434.0,130.0,44.0,0.0,68.0,2520.0,400787.0,468.0,,3.62,,,5.0,down
2019-08,2019,Granville,265430.0,113.0,54.0,32.0,4.0,84.0,2231.0,315302.0,151.0,318.6,3.62,,-0.031277372,63.0,down
2019-08,2019,Franklin,299957.0,256.0,67.0,92.0,0.0,52.0,2244.0,314979.0,324.0,166,3.62,,-0.026113173,58.0,down
2019-08,2019,New hanover,381571.0,1306.0,67.0,540.0,64.0,480.0,2253.0,572873.0,2206.0,,3.62,,0.006784772,,up
2019-08,2019,Lee,241357.0,354.0,72.0,148.0,0.0,76.0,2284.0,278709.0,554.0,167.8,3.62,,-0.031472139,22.0,down
2019-08,2019,Chatham,564286.0,400.0,104.0,96.0,0.0,136.0,3267.0,601933.0,490.0,212.8,3.62,,-0.01863354,90.0,down
2019-08,2019,Currituck,391943.0,752.0,123.0,124.0,8.0,104.0,2539.0,577538.0,845.0,232.5,3.62,,,3.0,down
2019-08,2019,Orange,439286.0,404.0,68.0,136.0,16.0,128.0,2401.0,510411.0,528.0,153.2,3.62,,-0.008260145,126.0,down
2019-08,2019,Richmond,143286.0,138.0,78.0,40.0,4.0,40.0,1780.0,265021.0,173.0,558.4,3.62,,0.02420096,15.0,up
2019-08,2019,Brunswick,346923.0,2058.0,102.0,532.0,44.0,428.0,2029.0,421336.0,2951.0,,3.62,,0.00946506,70.0,up
2019-08,2019,Rutherford,298657.0,552.0,98.0,100.0,0.0,148.0,2187.0,413432.0,657.0,178.1,3.62,,-0.002647711,25.0,down
2019-08,2019,Wilson,182086.0,177.0,71.0,64.0,4.0,28.0,2129.0,225765.0,293.0,340.5,3.62,,0.042574946,70.0,up
2019-08,2019,Graham,310143.0,97.0,136.0,20.0,0.0,8.0,2317.0,460002.0,113.0,,3.62,,,1.0,down
2019-08,2019,Ashe,288671.0,303.0,92.0,64.0,4.0,44.0,1906.0,370805.0,374.0,221,3.62,,0.030049701,5.0,up
2019-08,2019,Nash,182561.0,272.0,72.0,108.0,4.0,68.0,1962.0,210654.0,436.0,,3.62,,-0.010238934,64.0,down
2019-08,2019,Madison,355143.0,186.0,116.0,44.0,0.0,36.0,2068.0,432177.0,226.0,72,3.62,,,6.0,down
2019-08,2019,Gaston,272757.0,586.0,51.0,392.0,48.0,240.0,2010.0,306035.0,955.0,414.5,3.62,,-0.025693364,99.0,down
2019-08,2019,Stanly,249900.0,315.0,93.0,68.0,4.0,96.0,1994.0,362350.0,426.0,327.6,3.62,,-0.008136535,22.0,down
2019-08,2019,Greene,117043.0,26.0,156.0,4.0,0.0,4.0,1733.0,156109.0,30.0,309.2,3.62,,,23.0,down
2019-07,2019,Mitchell,267500.0,178.0,129.0,16.0,0.0,24.0,1857.0,337203.0,197.0,,3.77,,,12.0,down
2019-07,2019,Stokes,246150.0,109.0,66.0,52.0,0.0,32.0,3162.0,318679.0,144.0,,3.77,,-0.0496139,16.0,down
2019-07,2019,Durham,329331.0,766.0,44.0,436.0,44.0,276.0,1953.0,412473.0,1137.0,703.6,3.77,,-0.009232852,412.0,down
2019-07,2019,Iredell,357950.0,910.0,67.0,316.0,24.0,340.0,2732.0,531754.0,1296.0,266.9,3.77,,-0.024725836,104.0,down
2019-07,2019,Pamlico,299000.0,150.0,121.0,20.0,0.0,28.0,1864.0,406828.0,177.0,184.9,3.77,,,10.0,down
2019-07,2019,Washington,97000.0,42.0,109.0,8.0,0.0,8.0,1440.0,160791.0,48.0,,3.77,,,9.0,down
2019-07,2019,Union,393750.0,795.0,50.0,420.0,48.0,360.0,2993.0,497239.0,1257.0,281.9,3.77,,-0.034926471,130.0,down
2019-07,2019,Duplin,182500.0,110.0,96.0,32.0,0.0,32.0,1965.0,227216.0,142.0,147,3.77,,0.014452474,9.0,up
2019-07,2019,Tyrrell,174900.0,28.0,117.0,0.0,0.0,4.0,1748.0,211796.0,30.0,,3.77,,,0.0,down
2019-07,2019,Mecklenburg,372450.0,3501.0,49.0,2024.0,140.0,1644.0,2376.0,526014.0,5701.0,688.6,3.77,,-0.032597403,905.0,down
2019-07,2019,Dare,452500.0,1003.0,121.0,140.0,0.0,176.0,2050.0,566258.0,1232.0,156.8,3.77,,0.006674082,22.0,up
2019-07,2019,Macon,394950.0,728.0,97.0,136.0,4.0,116.0,2301.0,637861.0,899.0,171.7,3.77,,-0.010150376,14.0,down
2019-07,2019,Watauga,399000.0,988.0,88.0,216.0,12.0,164.0,2254.0,607052.0,1183.0,111.3,3.77,,0.0,44.0,up
2019-07,2019,Rutherford,299450.0,579.0,92.0,96.0,0.0,108.0,2209.0,432288.0,686.0,178.1,3.77,,0.001505017,25.0,up
2019-07,2019,Beaufort,279000.0,284.0,104.0,40.0,0.0,48.0,2054.0,312440.0,360.0,,3.77,,0.014545455,18.0,up
2019-07,2019,Mcdowell,299450.0,226.0,95.0,32.0,0.0,44.0,2018.0,397744.0,285.0,,3.77,,-0.049365079,,down
2019-07,2019,Gates,178000.0,34.0,121.0,8.0,0.0,4.0,1680.0,182478.0,43.0,,3.77,,,2.0,down
2019-07,2019,Lincoln,362750.0,365.0,65.0,116.0,8.0,128.0,2518.0,469173.0,493.0,218.3,3.77,,-0.010231924,27.0,down
2019-07,2019,Cleveland,214950.0,223.0,70.0,72.0,0.0,52.0,2014.0,305668.0,368.0,137.7,3.77,,-0.022510232,38.0,down
2019-07,2019,Guilford,299900.0,1395.0,57.0,716.0,16.0,420.0,2292.0,367862.0,1885.0,647.5,3.77,,0.003010033,788.0,up
2019-07,2019,Chowan,261000.0,134.0,128.0,16.0,0.0,8.0,2176.0,308666.0,149.0,416.3,3.77,,,4.0,down
2019-07,2019,Granville,274000.0,103.0,68.0,28.0,4.0,28.0,2305.0,327287.0,135.0,318.6,3.77,,-0.017921147,63.0,down
2019-07,2019,Bertie,85000.0,41.0,145.0,8.0,0.0,4.0,1733.0,153959.0,48.0,272,3.77,,,10.0,down
2019-07,2019,Gaston,279950.0,543.0,51.0,328.0,24.0,220.0,2080.0,315573.0,929.0,414.5,3.77,,-0.03432218,99.0,down
2019-07,2019,Clay,300000.0,440.0,137.0,48.0,0.0,64.0,2550.0,414085.0,470.0,,3.77,,,5.0,down
2019-07,2019,Pasquotank,220000.0,261.0,83.0,52.0,0.0,40.0,2075.0,232236.0,325.0,394.1,3.77,,0.000455,21.0,up
2019-07,2019,Edgecombe,78950.0,150.0,135.0,24.0,0.0,28.0,1540.0,171261.0,180.0,931.4,3.77,,0.052666667,83.0,up
2019-07,2019,Yancey,299000.0,356.0,104.0,36.0,0.0,52.0,1815.0,405646.0,400.0,43.3,3.77,,,4.0,down
2019-07,2019,Yadkin,194250.0,65.0,62.0,24.0,0.0,4.0,2084.0,282872.0,90.0,226.2,3.77,,0.00128866,4.0,up
2019-07,2019,Craven,235900.0,543.0,68.0,200.0,8.0,140.0,2000.0,274944.0,837.0,317.2,3.77,,-0.006736842,63.0,down
2019-07,2019,Hoke,209500.0,167.0,59.0,80.0,0.0,32.0,2150.0,221549.0,331.0,,3.77,,-0.034562212,24.0,down
2019-07,2019,Wilkes,255000.0,276.0,95.0,60.0,4.0,36.0,2567.0,367267.0,321.0,230.6,3.77,,-0.072727273,34.0,down
2019-07,2019,Columbus,158000.0,137.0,112.0,32.0,0.0,16.0,1919.0,205048.0,166.0,,3.77,,0.020012912,5.0,up
2019-07,2019,Greene,114900.0,27.0,142.0,0.0,0.0,4.0,1706.0,158323.0,31.0,309.2,3.77,,,23.0,down
2019-07,2019,Hertford,121000.0,74.0,160.0,12.0,0.0,4.0,1793.0,139921.0,83.0,402,3.77,,,3.0,down
2019-07,2019,Bladen,199900.0,92.0,75.0,16.0,0.0,4.0,1639.0,248295.0,116.0,252.7,3.77,,0.0,9.0,up
2019-07,2019,Rockingham,149900.0,291.0,72.0,100.0,4.0,68.0,1978.0,207758.0,367.0,311.7,3.77,,-0.000667,73.0,down
2019-07,2019,Halifax,198950.0,186.0,108.0,36.0,0.0,28.0,1890.0,278133.0,265.0,,3.77,,-0.004752376,20.0,down
2019-07,2019,Ashe,280250.0,304.0,80.0,64.0,0.0,44.0,1836.0,353321.0,367.0,221,3.77,,-0.020104895,5.0,down
2019-07,2019,Swain,295000.0,175.0,108.0,36.0,0.0,16.0,1650.0,418968.0,194.0,369.6,3.77,,,1.0,down
2019-07,2019,Transylvania,472000.0,456.0,108.0,80.0,4.0,88.0,2450.0,716366.0,546.0,156.6,3.77,,-0.006315789,17.0,down
2019-07,2019,Lenoir,129700.0,110.0,79.0,24.0,0.0,20.0,1981.0,165771.0,158.0,,3.77,,-0.053284672,13.0,down
2019-07,2019,Graham,294000.0,96.0,119.0,12.0,0.0,16.0,2280.0,462184.0,111.0,,3.77,,,1.0,down
2019-07,2019,Orange,442945.0,413.0,61.0,156.0,4.0,92.0,2445.0,524459.0,547.0,153.2,3.77,,0.006920891,126.0,up
2019-07,2019,Caswell,251900.0,45.0,117.0,8.0,0.0,8.0,1902.0,312436.0,49.0,,3.77,,,37.0,down
2019-07,2019,Person,320000.0,114.0,75.0,36.0,0.0,40.0,1982.0,378230.0,144.0,291,3.77,,-0.047619048,9.0,down
2019-07,2019,Anson,99900.0,49.0,124.0,16.0,0.0,4.0,1440.0,140992.0,62.0,578.5,3.77,,,3.0,down
2019-07,2019,Jones,119500.0,19.0,109.0,4.0,0.0,0.0,1625.0,168888.0,25.0,,3.77,,,18.0,down
2019-07,2019,Surry,190000.0,170.0,59.0,72.0,0.0,32.0,2128.0,252715.0,207.0,164.5,3.77,,0.000527,13.0,up
2019-07,2019,Hyde,378000.0,52.0,245.0,0.0,0.0,4.0,1560.0,445925.0,58.0,,3.77,,,0.0,down
2019-07,2019,Burke,262450.0,157.0,68.0,64.0,0.0,44.0,2240.0,379958.0,239.0,231.1,3.77,,-0.077504394,118.0,down
2019-07,2019,Franklin,308000.0,243.0,58.0,100.0,8.0,48.0,2250.0,320215.0,321.0,166,3.77,,-0.00613101,58.0,down
2019-07,2019,Onslow,216450.0,1248.0,58.0,608.0,76.0,308.0,1823.0,280610.0,2226.0,270.9,3.77,,-0.007110092,58.0,down
2019-07,2019,Nash,184450.0,270.0,82.0,108.0,0.0,40.0,1968.0,210304.0,436.0,,3.77,,0.048607163,64.0,up
2019-07,2019,Polk,399900.0,314.0,106.0,64.0,0.0,44.0,2377.0,606124.0,378.0,,3.77,,,40.0,down
2019-07,2019,Pender,304992.0,316.0,68.0,116.0,12.0,68.0,2267.0,376766.0,549.0,,3.77,,0.016978993,50.0,up
2019-07,2019,Camden,299900.0,157.0,107.0,36.0,4.0,24.0,2083.0,304146.0,184.0,105.3,3.77,,,9.0,down
2019-07,2019,Currituck,387000.0,760.0,111.0,136.0,4.0,100.0,2520.0,569675.0,842.0,232.5,3.77,,,3.0,down
2019-07,2019,Alamance,253900.0,612.0,53.0,276.0,16.0,144.0,2111.0,308228.0,753.0,420.2,3.77,,-0.023085802,54.0,down
2019-07,2019,Wake,400000.0,4218.0,59.0,1956.0,172.0,1652.0,2699.0,484485.0,5774.0,250.9,3.77,,-0.034282955,1627.0,down
2019-07,2019,Jackson,413950.0,924.0,112.0,164.0,4.0,164.0,2250.0,630824.0,1107.0,236.4,3.77,,0.009880459,13.0,up
2019-07,2019,Perquimans,310000.0,150.0,101.0,28.0,0.0,20.0,2566.0,335200.0,171.0,,3.77,,,4.0,down
2019-07,2019,Chatham,575000.0,411.0,86.0,104.0,4.0,112.0,3354.0,602289.0,503.0,212.8,3.77,,0.0,90.0,up
2019-07,2019,Harnett,230750.0,586.0,66.0,232.0,16.0,136.0,2217.0,241846.0,867.0,,3.77,,-0.017667092,108.0,down
2019-07,2019,Northampton,230750.0,53.0,107.0,8.0,0.0,8.0,1790.0,279228.0,69.0,,3.77,,,4.0,down
2019-07,2019,Stanly,251950.0,305.0,82.0,64.0,0.0,76.0,2009.0,372400.0,418.0,327.6,3.77,,-0.030588688,22.0,down
2019-07,2019,Cabarrus,315445.0,570.0,46.0,352.0,32.0,268.0,2472.0,329827.0,907.0,132.1,3.77,,-0.007722554,120.0,down
2019-07,2019,Johnston,282450.0,620.0,51.0,304.0,28.0,184.0,2417.0,304471.0,958.0,187.9,3.77,,0.027464533,248.0,up
2019-07,2019,Caldwell,259450.0,168.0,73.0,60.0,0.0,40.0,2284.0,338659.0,243.0,194.4,3.77,,-0.020573801,85.0,down
2019-07,2019,Madison,354500.0,187.0,120.0,36.0,0.0,32.0,2004.0,426345.0,228.0,72,3.77,,,6.0,down
2019-07,2019,Catawba,304950.0,458.0,69.0,208.0,4.0,136.0,2287.0,400351.0,661.0,,3.77,,-0.061403509,65.0,down
2019-07,2019,Robeson,130000.0,288.0,86.0,80.0,0.0,36.0,1839.0,172008.0,381.0,767.6,3.77,,0.04,47.0,up
2019-07,2019,Scotland,172900.0,93.0,116.0,20.0,0.0,8.0,2110.0,195781.0,140.0,607.5,3.77,,0.133770492,13.0,up
2019-07,2019,Alleghany,275000.0,188.0,104.0,12.0,0.0,24.0,2060.0,335292.0,208.0,,3.77,,,0.0,down
2019-07,2019,Davidson,214945.0,374.0,64.0,176.0,4.0,100.0,1912.0,262226.0,493.0,,3.77,,0.033389423,126.0,up
2019-07,2019,Vance,215000.0,60.0,97.0,16.0,0.0,8.0,1891.0,239907.0,82.0,758.2,3.77,,0.0,15.0,up
2019-07,2019,Carteret,369000.0,795.0,84.0,192.0,4.0,172.0,1950.0,486513.0,1093.0,186.8,3.77,,0.054285714,44.0,up
2019-07,2019,Brunswick,343670.0,2118.0,96.0,512.0,28.0,456.0,2001.0,414909.0,2995.0,,3.77,,0.015798419,70.0,up
2019-07,2019,Warren,137450.0,47.0,135.0,8.0,0.0,8.0,1830.0,219927.0,58.0,231.7,3.77,,,1.0,down
2019-07,2019,Avery,279000.0,270.0,91.0,56.0,0.0,44.0,1960.0,477933.0,295.0,134.2,3.77,,,9.0,down
2019-07,2019,Cherokee,199999.0,548.0,90.0,136.0,0.0,100.0,1643.0,257153.0,670.0,302.1,3.77,,0.000495,2.0,up
2019-07,2019,Wayne,182400.0,313.0,68.0,96.0,4.0,80.0,2094.0,193741.0,432.0,415,3.77,,-0.062210797,36.0,down
2019-07,2019,Alexander,249900.0,58.0,85.0,20.0,0.0,16.0,2208.0,297144.0,78.0,240.2,3.77,,0.0,25.0,up
2019-07,2019,Pitt,217500.0,366.0,56.0,196.0,8.0,100.0,2123.0,242684.0,778.0,367.7,3.77,,-0.074074074,100.0,down
2019-07,2019,Davie,269450.0,213.0,90.0,52.0,8.0,44.0,2524.0,332895.0,266.0,,3.77,,-0.037334762,9.0,down
2019-07,2019,Rowan,239900.0,359.0,58.0,184.0,4.0,136.0,2182.0,302420.0,524.0,346.4,3.77,,-0.040016006,119.0,down
2019-07,2019,Henderson,417950.0,728.0,71.0,228.0,8.0,212.0,2509.0,554777.0,1027.0,,3.77,,-0.025757576,104.0,down
2019-07,2019,Sampson,179900.0,98.0,78.0,20.0,0.0,20.0,2100.0,285328.0,136.0,442.2,3.77,,0.016958734,22.0,up
2019-07,2019,Haywood,325000.0,495.0,73.0,152.0,4.0,136.0,2125.0,451579.0,685.0,341.1,3.77,,-0.012158055,26.0,down
2019-07,2019,Moore,334916.0,756.0,78.0,196.0,8.0,160.0,2561.0,424836.0,999.0,174.1,3.77,,-0.000248,61.0,down
2019-07,2019,New hanover,379000.0,1290.0,66.0,576.0,24.0,400.0,2233.0,566220.0,2284.0,,3.77,,0.01093625,,up
2019-07,2019,Montgomery,189900.0,35.0,44.0,8.0,0.0,8.0,1958.0,246742.0,42.0,293.3,3.77,,0.123668639,10.0,up
2019-07,2019,Forsyth,313400.0,1113.0,66.0,588.0,20.0,308.0,3606.0,396288.0,1505.0,768.4,3.77,,0.027540984,479.0,up
2019-07,2019,Lee,249200.0,348.0,72.0,136.0,0.0,68.0,2300.0,278812.0,511.0,167.8,3.77,,0.017142857,22.0,up
2019-07,2019,Richmond,139900.0,142.0,86.0,40.0,4.0,32.0,1823.0,257629.0,173.0,558.4,3.77,,-0.014788732,15.0,down
2019-07,2019,Randolph,203450.0,265.0,63.0,128.0,4.0,84.0,1647.0,238402.0,373.0,,3.77,,0.022361809,90.0,up
2019-07,2019,Wilson,174650.0,182.0,73.0,76.0,0.0,32.0,2048.0,217434.0,324.0,340.5,3.77,,0.00086,70.0,up
2019-07,2019,Buncombe,427000.0,1419.0,72.0,444.0,8.0,512.0,2130.0,604257.0,1951.0,349.8,3.77,,-0.004662005,211.0,down
2019-07,2019,Martin,110000.0,59.0,115.0,4.0,0.0,12.0,1757.0,136372.0,68.0,,3.77,,0.111111111,23.0,up
2019-07,2019,Cumberland,178200.0,1373.0,60.0,584.0,16.0,348.0,1850.0,207334.0,2244.0,792,3.77,,0.010777085,83.0,up
2019-06,2019,Polk,400000.0,333.0,109.0,48.0,0.0,52.0,2388.0,607702.0,401.0,,3.8,,,40.0,down
2019-06,2019,Surry,189900.0,147.0,63.0,52.0,0.0,44.0,2981.0,260746.0,197.0,164.5,3.8,,0.068655037,13.0,up
2019-06,2019,Chowan,249500.0,134.0,122.0,16.0,0.0,20.0,2122.0,292994.0,154.0,416.3,3.8,,,4.0,down
2019-06,2019,Mcdowell,315000.0,233.0,70.0,60.0,0.0,36.0,1974.0,407113.0,270.0,,3.8,,-0.012539185,,down
2019-06,2019,Brunswick,338325.0,2137.0,92.0,500.0,28.0,468.0,1996.0,409135.0,3002.0,,3.8,,0.033405266,70.0,up
2019-06,2019,Hoke,217000.0,173.0,58.0,76.0,4.0,44.0,2300.0,228349.0,341.0,,3.8,,0.004466869,24.0,up
2019-06,2019,Tyrrell,149500.0,29.0,95.0,4.0,0.0,0.0,1848.0,206184.0,31.0,,3.8,,,0.0,down
2019-06,2019,Martin,99000.0,57.0,121.0,8.0,0.0,4.0,1724.0,129815.0,66.0,,3.8,,0.131428571,23.0,up
2019-06,2019,Durham,332400.0,720.0,38.0,524.0,24.0,296.0,1978.0,421226.0,1156.0,703.6,3.8,,-0.003767342,412.0,down
2019-06,2019,Duplin,179900.0,109.0,90.0,28.0,4.0,28.0,1951.0,225332.0,150.0,147,3.8,,0.035395683,9.0,up
2019-06,2019,Mecklenburg,385000.0,3534.0,45.0,2076.0,176.0,1580.0,2467.0,552648.0,5725.0,688.6,3.8,,-0.012567325,905.0,down
2019-06,2019,Hyde,379000.0,51.0,234.0,8.0,0.0,4.0,1600.0,445035.0,59.0,,3.8,,,0.0,down
2019-06,2019,Wayne,194500.0,317.0,61.0,136.0,0.0,40.0,2110.0,200154.0,436.0,415,3.8,,0.004884929,36.0,up
2019-06,2019,Carteret,350000.0,788.0,75.0,224.0,4.0,164.0,1937.0,479622.0,1093.0,186.8,3.8,,0.0,44.0,up
2019-06,2019,Jones,100500.0,19.0,94.0,4.0,0.0,4.0,1620.0,168847.0,26.0,,3.8,,,18.0,down
2019-06,2019,Forsyth,305000.0,1124.0,60.0,548.0,20.0,380.0,4084.0,392066.0,1538.0,768.4,3.8,,0.016683611,479.0,up
2019-06,2019,Transylvania,475000.0,443.0,116.0,72.0,4.0,84.0,2480.0,701635.0,525.0,156.6,3.8,,0.0,17.0,up
2019-06,2019,Orange,439900.0,401.0,57.0,172.0,4.0,120.0,2499.0,534581.0,584.0,153.2,3.8,,0.021873055,126.0,up
2019-06,2019,Anson,109900.0,48.0,119.0,12.0,0.0,4.0,1520.0,142732.0,56.0,578.5,3.8,,,3.0,down
2019-06,2019,Franklin,309900.0,232.0,56.0,100.0,8.0,40.0,2260.0,321968.0,316.0,166,3.8,,0.011092985,58.0,up
2019-06,2019,Bertie,85000.0,42.0,137.0,4.0,0.0,4.0,1864.0,141840.0,47.0,272,3.8,,,10.0,down
2019-06,2019,Clay,299000.0,432.0,143.0,60.0,0.0,64.0,2347.0,415039.0,456.0,,3.8,,,5.0,down
2019-06,2019,Camden,297900.0,154.0,86.0,32.0,0.0,8.0,2125.0,291255.0,184.0,105.3,3.8,,,9.0,down
2019-06,2019,Onslow,218000.0,1161.0,52.0,624.0,44.0,268.0,1833.0,281099.0,2171.0,270.9,3.8,,-0.00433889,58.0,down
2019-06,2019,Henderson,429000.0,721.0,66.0,256.0,12.0,216.0,2523.0,569642.0,1009.0,,3.8,,0.004683841,104.0,up
2019-06,2019,Pender,299900.0,306.0,70.0,128.0,12.0,80.0,2277.0,369433.0,556.0,,3.8,,-0.031673229,50.0,down
2019-06,2019,Madison,349000.0,193.0,122.0,24.0,0.0,48.0,2000.0,418858.0,231.0,72,3.8,,,6.0,down
2019-06,2019,Davie,279900.0,218.0,79.0,76.0,0.0,60.0,2140.0,338670.0,280.0,,3.8,,0.038782706,9.0,up
2019-06,2019,Yancey,299000.0,346.0,102.0,64.0,8.0,28.0,1740.0,407483.0,390.0,43.3,3.8,,,4.0,down
2019-06,2019,Alamance,259900.0,602.0,50.0,304.0,24.0,192.0,2194.0,296064.0,752.0,420.2,3.8,,0.009516411,54.0,up
2019-06,2019,Harnett,234900.0,582.0,66.0,204.0,8.0,156.0,2281.0,245568.0,857.0,,3.8,,-0.02125,108.0,down
2019-06,2019,Sampson,176900.0,96.0,109.0,36.0,0.0,16.0,2090.0,285835.0,127.0,442.2,3.8,,-0.000565,22.0,down
2019-06,2019,Richmond,142000.0,140.0,88.0,40.0,0.0,24.0,1780.0,263033.0,169.0,558.4,3.8,,0.015010722,15.0,up
2019-06,2019,Swain,309900.0,163.0,116.0,28.0,0.0,24.0,2108.0,557112.0,179.0,369.6,3.8,,,1.0,down
2019-06,2019,Scotland,152500.0,98.0,141.0,28.0,0.0,8.0,2100.0,178833.0,144.0,607.5,3.8,,0.134250651,13.0,up
2019-06,2019,Pamlico,295000.0,142.0,114.0,32.0,0.0,24.0,1853.0,376372.0,163.0,184.9,3.8,,,10.0,down
2019-06,2019,Gaston,289900.0,534.0,50.0,348.0,36.0,200.0,2182.0,320464.0,969.0,414.5,3.8,,0.001554673,99.0,up
2019-06,2019,Hertford,121000.0,72.0,192.0,12.0,0.0,0.0,1830.0,140328.0,79.0,402,3.8,,,3.0,down
2019-06,2019,Rutherford,299000.0,594.0,84.0,132.0,0.0,116.0,2200.0,437075.0,708.0,178.1,3.8,,-0.000835,25.0,down
2019-06,2019,Guilford,299000.0,1390.0,56.0,804.0,44.0,432.0,2333.0,367049.0,1904.0,647.5,3.8,,-0.011570248,788.0,down
2019-06,2019,Craven,237500.0,507.0,59.0,212.0,8.0,116.0,2044.0,282052.0,830.0,317.2,3.8,,-0.004192872,63.0,down
2019-06,2019,Cleveland,219900.0,228.0,65.0,92.0,4.0,40.0,2154.0,299153.0,387.0,137.7,3.8,,-0.020271775,38.0,down
2019-06,2019,Catawba,324900.0,433.0,71.0,188.0,8.0,132.0,2365.0,409395.0,660.0,,3.8,,0.015193532,65.0,up
2019-06,2019,Ashe,286000.0,292.0,85.0,60.0,0.0,44.0,1890.0,357818.0,348.0,221,3.8,,0.027114383,5.0,up
2019-06,2019,Edgecombe,75000.0,143.0,129.0,24.0,0.0,24.0,1420.0,164945.0,183.0,931.4,3.8,,0.035911602,83.0,up
2019-06,2019,Perquimans,305000.0,143.0,111.0,16.0,0.0,12.0,2296.0,326028.0,170.0,,3.8,,,4.0,down
2019-06,2019,Robeson,125000.0,278.0,92.0,72.0,4.0,36.0,1750.0,164616.0,379.0,767.6,3.8,,-0.034376207,47.0,down
2019-06,2019,Macon,399000.0,726.0,85.0,152.0,4.0,116.0,2374.0,636608.0,872.0,171.7,3.8,,-0.000626,14.0,down
2019-06,2019,Currituck,388395.0,778.0,102.0,104.0,36.0,116.0,2556.0,567581.0,861.0,232.5,3.8,,,3.0,down
2019-06,2019,Alleghany,274500.0,194.0,102.0,44.0,0.0,20.0,2055.0,327298.0,221.0,,3.8,,,0.0,down
2019-06,2019,Washington,99000.0,39.0,96.0,4.0,0.0,8.0,1684.0,163373.0,49.0,,3.8,,,9.0,down
2019-06,2019,Wilkes,275000.0,281.0,78.0,64.0,4.0,64.0,2502.0,385319.0,329.0,230.6,3.8,,0.061776062,34.0,up
2019-06,2019,Columbus,154900.0,125.0,109.0,20.0,4.0,24.0,1947.0,210100.0,168.0,,3.8,,-0.016507937,5.0,down
2019-06,2019,Chatham,575000.0,409.0,77.0,124.0,8.0,96.0,3392.0,610638.0,500.0,212.8,3.8,,-0.007756754,90.0,down
2019-06,2019,Cherokee,199900.0,524.0,83.0,128.0,8.0,80.0,1632.0,252800.0,635.0,302.1,3.8,,0.0,2.0,up
2019-06,2019,Moore,334999.0,789.0,66.0,232.0,12.0,188.0,2584.0,420788.0,1046.0,174.1,3.8,,0.003117158,61.0,up
2019-06,2019,Rowan,249900.0,325.0,62.0,168.0,8.0,104.0,2181.0,308149.0,489.0,346.4,3.8,,0.044514107,119.0,up
2019-06,2019,Lincoln,366500.0,338.0,71.0,124.0,12.0,116.0,2566.0,482059.0,480.0,218.3,3.8,,-0.035399395,27.0,down
2019-06,2019,Warren,142500.0,46.0,123.0,8.0,0.0,0.0,1834.0,247705.0,58.0,231.7,3.8,,,1.0,down
2019-06,2019,Haywood,329000.0,490.0,66.0,168.0,4.0,144.0,2093.0,461390.0,657.0,341.1,3.8,,-0.002728099,26.0,down
2019-06,2019,New hanover,374900.0,1290.0,62.0,636.0,28.0,396.0,2232.0,557258.0,2297.0,,3.8,,-0.020240693,,down
2019-06,2019,Wilson,174500.0,199.0,70.0,88.0,4.0,40.0,2040.0,210373.0,338.0,340.5,3.8,,0.133853151,70.0,up
2019-06,2019,Lenoir,137000.0,120.0,90.0,32.0,0.0,20.0,1980.0,173250.0,167.0,,3.8,,0.054657429,13.0,up
2019-06,2019,Buncombe,429000.0,1415.0,67.0,512.0,16.0,588.0,2156.0,604822.0,1945.0,349.8,3.8,,-0.013679733,211.0,down
2019-06,2019,Union,408000.0,810.0,50.0,448.0,40.0,344.0,3119.0,522640.0,1253.0,281.9,3.8,,-0.034205231,130.0,down
