ZIP_CODE,PO_NAME,STATE,ZCTA,zip_join_type,year,all_school
27834,Greenville,NC,27834,Zip matches ZCTA,2014,14
27834,Greenville,NC,27834,Zip matches ZCTA,2015,12
27834,Greenville,NC,27834,Zip matches ZCTA,2016,13
27834,Greenville,NC,27834,Zip matches ZCTA,2017,14
27834,Greenville,NC,27834,Zip matches ZCTA,2018,14
27835,Greenville,NC,27834,Spatial join to ZCTA,2000,7
27835,Greenville,NC,27834,Spatial join to ZCTA,2001,7
27835,Greenville,NC,27834,Spatial join to ZCTA,2002,7
27835,Greenville,NC,27834,Spatial join to ZCTA,2003,9
27835,Greenville,NC,27834,Spatial join to ZCTA,2004,9
27835,Greenville,NC,27834,Spatial join to ZCTA,2005,12
27835,Greenville,NC,27834,Spatial join to ZCTA,2006,13
27835,Greenville,NC,27834,Spatial join to ZCTA,2007,14
27835,Greenville,NC,27834,Spatial join to ZCTA,2008,15
27835,Greenville,NC,27834,Spatial join to ZCTA,2009,14
27835,Greenville,NC,27834,Spatial join to ZCTA,2010,15
27835,Greenville,NC,27834,Spatial join to ZCTA,2011,14
27835,Greenville,NC,27834,Spatial join to ZCTA,2012,14
27835,Greenville,NC,27834,Spatial join to ZCTA,2013,14
27835,Greenville,NC,27834,Spatial join to ZCTA,2014,14
27835,Greenville,NC,27834,Spatial join to ZCTA,2015,12
27835,Greenville,NC,27834,Spatial join to ZCTA,2016,13
27835,Greenville,NC,27834,Spatial join to ZCTA,2017,14
27835,Greenville,NC,27834,Spatial join to ZCTA,2018,14
27812,Bethel,NC,27812,Zip matches ZCTA,2003,2
27812,Bethel,NC,27812,Zip matches ZCTA,2004,2
27812,Bethel,NC,27812,Zip matches ZCTA,2005,2
27812,Bethel,NC,27812,Zip matches ZCTA,2006,2
27812,Bethel,NC,27812,Zip matches ZCTA,2007,2
27812,Bethel,NC,27812,Zip matches ZCTA,2008,1
27812,Bethel,NC,27812,Zip matches ZCTA,2009,2
27812,Bethel,NC,27812,Zip matches ZCTA,2010,2
27812,Bethel,NC,27812,Zip matches ZCTA,2011,2
27812,Bethel,NC,27812,Zip matches ZCTA,2012,2
27812,Bethel,NC,27812,Zip matches ZCTA,2013,2
27812,Bethel,NC,27812,Zip matches ZCTA,2014,2
27812,Bethel,NC,27812,Zip matches ZCTA,2015,2
27812,Bethel,NC,27812,Zip matches ZCTA,2016,2
27812,Bethel,NC,27812,Zip matches ZCTA,2017,2
27812,Bethel,NC,27812,Zip matches ZCTA,2018,2
27813,Black Creek,NC,27813,Zip matches ZCTA,2003,1
27813,Black Creek,NC,27813,Zip matches ZCTA,2004,1
27813,Black Creek,NC,27813,Zip matches ZCTA,2005,1
27813,Black Creek,NC,27813,Zip matches ZCTA,2006,1
27813,Black Creek,NC,27813,Zip matches ZCTA,2007,1
27813,Black Creek,NC,27813,Zip matches ZCTA,2008,1
27813,Black Creek,NC,27813,Zip matches ZCTA,2009,1
27813,Black Creek,NC,27813,Zip matches ZCTA,2010,1
27813,Black Creek,NC,27813,Zip matches ZCTA,2011,1
27813,Black Creek,NC,27813,Zip matches ZCTA,2013,1
27813,Black Creek,NC,27813,Zip matches ZCTA,2014,1
27813,Black Creek,NC,27813,Zip matches ZCTA,2015,1
27813,Black Creek,NC,27813,Zip matches ZCTA,2016,1
27813,Black Creek,NC,27813,Zip matches ZCTA,2017,1
27813,Black Creek,NC,27813,Zip matches ZCTA,2018,1
27817,Chocowinity,NC,27817,Zip matches ZCTA,2002,1
27817,Chocowinity,NC,27817,Zip matches ZCTA,2003,1
27817,Chocowinity,NC,27817,Zip matches ZCTA,2004,3
27817,Chocowinity,NC,27817,Zip matches ZCTA,2005,3
27817,Chocowinity,NC,27817,Zip matches ZCTA,2006,3
27817,Chocowinity,NC,27817,Zip matches ZCTA,2007,3
27817,Chocowinity,NC,27817,Zip matches ZCTA,2008,3
27817,Chocowinity,NC,27817,Zip matches ZCTA,2009,3
27817,Chocowinity,NC,27817,Zip matches ZCTA,2010,3
27817,Chocowinity,NC,27817,Zip matches ZCTA,2011,3
27817,Chocowinity,NC,27817,Zip matches ZCTA,2012,3
27817,Chocowinity,NC,27817,Zip matches ZCTA,2013,4
27817,Chocowinity,NC,27817,Zip matches ZCTA,2014,4
27817,Chocowinity,NC,27817,Zip matches ZCTA,2015,4
27817,Chocowinity,NC,27817,Zip matches ZCTA,2016,4
27817,Chocowinity,NC,27817,Zip matches ZCTA,2017,4
27817,Chocowinity,NC,27817,Zip matches ZCTA,2018,4
27820,Conway,NC,27820,Zip matches ZCTA,2002,1
27820,Conway,NC,27820,Zip matches ZCTA,2004,2
27820,Conway,NC,27820,Zip matches ZCTA,2005,2
27820,Conway,NC,27820,Zip matches ZCTA,2006,2
27820,Conway,NC,27820,Zip matches ZCTA,2007,2
27820,Conway,NC,27820,Zip matches ZCTA,2008,2
27820,Conway,NC,27820,Zip matches ZCTA,2009,2
27820,Conway,NC,27820,Zip matches ZCTA,2010,2
27820,Conway,NC,27820,Zip matches ZCTA,2011,2
27820,Conway,NC,27820,Zip matches ZCTA,2012,2
27820,Conway,NC,27820,Zip matches ZCTA,2013,2
27820,Conway,NC,27820,Zip matches ZCTA,2014,2
27820,Conway,NC,27820,Zip matches ZCTA,2015,2
27820,Conway,NC,27820,Zip matches ZCTA,2016,1
27820,Conway,NC,27820,Zip matches ZCTA,2017,1
27820,Conway,NC,27820,Zip matches ZCTA,2018,1
27822,Elm City,NC,27822,Zip matches ZCTA,2000,1
27822,Elm City,NC,27822,Zip matches ZCTA,2001,1
27822,Elm City,NC,27822,Zip matches ZCTA,2002,1
27822,Elm City,NC,27822,Zip matches ZCTA,2003,4
27822,Elm City,NC,27822,Zip matches ZCTA,2004,3
27822,Elm City,NC,27822,Zip matches ZCTA,2005,5
27822,Elm City,NC,27822,Zip matches ZCTA,2006,5
27822,Elm City,NC,27822,Zip matches ZCTA,2007,5
27822,Elm City,NC,27822,Zip matches ZCTA,2008,4
27822,Elm City,NC,27822,Zip matches ZCTA,2009,4
27822,Elm City,NC,27822,Zip matches ZCTA,2010,4
27822,Elm City,NC,27822,Zip matches ZCTA,2011,5
27822,Elm City,NC,27822,Zip matches ZCTA,2012,5
27822,Elm City,NC,27822,Zip matches ZCTA,2013,4
27822,Elm City,NC,27822,Zip matches ZCTA,2014,4
27822,Elm City,NC,27822,Zip matches ZCTA,2015,4
27822,Elm City,NC,27822,Zip matches ZCTA,2016,3
27822,Elm City,NC,27822,Zip matches ZCTA,2017,3
27822,Elm City,NC,27822,Zip matches ZCTA,2018,3
27823,Enfield,NC,27823,Zip matches ZCTA,2000,1
27823,Enfield,NC,27823,Zip matches ZCTA,2001,1
27823,Enfield,NC,27823,Zip matches ZCTA,2002,1
27823,Enfield,NC,27823,Zip matches ZCTA,2003,4
27823,Enfield,NC,27823,Zip matches ZCTA,2004,4
27823,Enfield,NC,27823,Zip matches ZCTA,2005,4
27823,Enfield,NC,27823,Zip matches ZCTA,2006,4
27823,Enfield,NC,27823,Zip matches ZCTA,2007,4
27823,Enfield,NC,27823,Zip matches ZCTA,2008,4
27823,Enfield,NC,27823,Zip matches ZCTA,2009,4
27823,Enfield,NC,27823,Zip matches ZCTA,2010,3
27823,Enfield,NC,27823,Zip matches ZCTA,2011,3
27823,Enfield,NC,27823,Zip matches ZCTA,2012,3
27823,Enfield,NC,27823,Zip matches ZCTA,2013,3
27823,Enfield,NC,27823,Zip matches ZCTA,2014,3
27823,Enfield,NC,27823,Zip matches ZCTA,2015,3
27823,Enfield,NC,27823,Zip matches ZCTA,2016,3
27823,Enfield,NC,27823,Zip matches ZCTA,2017,3
27823,Enfield,NC,27823,Zip matches ZCTA,2018,3
27828,Farmville,NC,27828,Zip matches ZCTA,2000,3
27828,Farmville,NC,27828,Zip matches ZCTA,2001,3
27828,Farmville,NC,27828,Zip matches ZCTA,2002,3
27828,Farmville,NC,27828,Zip matches ZCTA,2003,4
27828,Farmville,NC,27828,Zip matches ZCTA,2004,4
27828,Farmville,NC,27828,Zip matches ZCTA,2005,4
27828,Farmville,NC,27828,Zip matches ZCTA,2006,4
27828,Farmville,NC,27828,Zip matches ZCTA,2007,4
27828,Farmville,NC,27828,Zip matches ZCTA,2008,4
27828,Farmville,NC,27828,Zip matches ZCTA,2009,4
27828,Farmville,NC,27828,Zip matches ZCTA,2010,4
27828,Farmville,NC,27828,Zip matches ZCTA,2011,5
27828,Farmville,NC,27828,Zip matches ZCTA,2012,5
27828,Farmville,NC,27828,Zip matches ZCTA,2013,5
27828,Farmville,NC,27828,Zip matches ZCTA,2014,5
27828,Farmville,NC,27828,Zip matches ZCTA,2015,4
27828,Farmville,NC,27828,Zip matches ZCTA,2016,4
27828,Farmville,NC,27828,Zip matches ZCTA,2017,4
27828,Farmville,NC,27828,Zip matches ZCTA,2018,4
27830,Fremont,NC,27830,Zip matches ZCTA,2003,2
27830,Fremont,NC,27830,Zip matches ZCTA,2004,2
27830,Fremont,NC,27830,Zip matches ZCTA,2005,2
27830,Fremont,NC,27830,Zip matches ZCTA,2006,2
27830,Fremont,NC,27830,Zip matches ZCTA,2007,2
27830,Fremont,NC,27830,Zip matches ZCTA,2008,2
27830,Fremont,NC,27830,Zip matches ZCTA,2009,2
27830,Fremont,NC,27830,Zip matches ZCTA,2010,2
27830,Fremont,NC,27830,Zip matches ZCTA,2011,2
27830,Fremont,NC,27830,Zip matches ZCTA,2012,2
27830,Fremont,NC,27830,Zip matches ZCTA,2013,2
27830,Fremont,NC,27830,Zip matches ZCTA,2014,2
27830,Fremont,NC,27830,Zip matches ZCTA,2015,2
27830,Fremont,NC,27830,Zip matches ZCTA,2016,2
27830,Fremont,NC,27830,Zip matches ZCTA,2017,2
27830,Fremont,NC,27830,Zip matches ZCTA,2018,2
27831,Garysburg,NC,27831,Zip matches ZCTA,2004,1
27831,Garysburg,NC,27831,Zip matches ZCTA,2005,1
27831,Garysburg,NC,27831,Zip matches ZCTA,2006,1
27831,Garysburg,NC,27831,Zip matches ZCTA,2007,1
27831,Garysburg,NC,27831,Zip matches ZCTA,2008,1
27831,Garysburg,NC,27831,Zip matches ZCTA,2009,1
27832,Gaston,NC,27832,Zip matches ZCTA,2004,4
27832,Gaston,NC,27832,Zip matches ZCTA,2005,4
27832,Gaston,NC,27832,Zip matches ZCTA,2006,5
27832,Gaston,NC,27832,Zip matches ZCTA,2007,5
27832,Gaston,NC,27832,Zip matches ZCTA,2008,5
27832,Gaston,NC,27832,Zip matches ZCTA,2009,5
27832,Gaston,NC,27832,Zip matches ZCTA,2010,5
27832,Gaston,NC,27832,Zip matches ZCTA,2011,6
27832,Gaston,NC,27832,Zip matches ZCTA,2012,5
27832,Gaston,NC,27832,Zip matches ZCTA,2013,5
27832,Gaston,NC,27832,Zip matches ZCTA,2014,5
27832,Gaston,NC,27832,Zip matches ZCTA,2015,4
27832,Gaston,NC,27832,Zip matches ZCTA,2016,5
27832,Gaston,NC,27832,Zip matches ZCTA,2017,5
27832,Gaston,NC,27832,Zip matches ZCTA,2018,5
27836,Greenville,NC,27858,Spatial join to ZCTA,2000,8
27836,Greenville,NC,27858,Spatial join to ZCTA,2001,8
27836,Greenville,NC,27858,Spatial join to ZCTA,2002,9
27836,Greenville,NC,27858,Spatial join to ZCTA,2003,9
27836,Greenville,NC,27858,Spatial join to ZCTA,2004,9
27836,Greenville,NC,27858,Spatial join to ZCTA,2005,12
27836,Greenville,NC,27858,Spatial join to ZCTA,2006,13
27836,Greenville,NC,27858,Spatial join to ZCTA,2007,14
27836,Greenville,NC,27858,Spatial join to ZCTA,2008,14
27836,Greenville,NC,27858,Spatial join to ZCTA,2009,14
27836,Greenville,NC,27858,Spatial join to ZCTA,2010,13
27836,Greenville,NC,27858,Spatial join to ZCTA,2011,13
27836,Greenville,NC,27858,Spatial join to ZCTA,2012,13
27836,Greenville,NC,27858,Spatial join to ZCTA,2013,12
27836,Greenville,NC,27858,Spatial join to ZCTA,2014,12
27836,Greenville,NC,27858,Spatial join to ZCTA,2015,11
27836,Greenville,NC,27858,Spatial join to ZCTA,2016,11
27836,Greenville,NC,27858,Spatial join to ZCTA,2017,13
27836,Greenville,NC,27858,Spatial join to ZCTA,2018,13
27858,Greenville,NC,27858,Zip matches ZCTA,2000,8
27858,Greenville,NC,27858,Zip matches ZCTA,2001,8
27858,Greenville,NC,27858,Zip matches ZCTA,2002,9
27858,Greenville,NC,27858,Zip matches ZCTA,2003,9
27858,Greenville,NC,27858,Zip matches ZCTA,2004,9
27858,Greenville,NC,27858,Zip matches ZCTA,2005,12
27858,Greenville,NC,27858,Zip matches ZCTA,2006,13
27858,Greenville,NC,27858,Zip matches ZCTA,2007,14
27858,Greenville,NC,27858,Zip matches ZCTA,2008,14
27858,Greenville,NC,27858,Zip matches ZCTA,2009,14
27858,Greenville,NC,27858,Zip matches ZCTA,2010,13
27858,Greenville,NC,27858,Zip matches ZCTA,2011,13
27858,Greenville,NC,27858,Zip matches ZCTA,2012,13
27858,Greenville,NC,27858,Zip matches ZCTA,2013,12
27858,Greenville,NC,27858,Zip matches ZCTA,2014,12
27858,Greenville,NC,27858,Zip matches ZCTA,2015,11
27858,Greenville,NC,27858,Zip matches ZCTA,2016,11
27858,Greenville,NC,27858,Zip matches ZCTA,2017,13
27858,Greenville,NC,27858,Zip matches ZCTA,2018,13
27837,Grimesland,NC,27837,Zip matches ZCTA,2003,1
27837,Grimesland,NC,27837,Zip matches ZCTA,2004,1
27837,Grimesland,NC,27837,Zip matches ZCTA,2005,1
27837,Grimesland,NC,27837,Zip matches ZCTA,2006,1
27837,Grimesland,NC,27837,Zip matches ZCTA,2007,1
27837,Grimesland,NC,27837,Zip matches ZCTA,2008,1
27837,Grimesland,NC,27837,Zip matches ZCTA,2009,1
27837,Grimesland,NC,27837,Zip matches ZCTA,2010,1
27837,Grimesland,NC,27837,Zip matches ZCTA,2011,1
27837,Grimesland,NC,27837,Zip matches ZCTA,2012,1
27837,Grimesland,NC,27837,Zip matches ZCTA,2013,1
27837,Grimesland,NC,27837,Zip matches ZCTA,2014,1
27837,Grimesland,NC,27837,Zip matches ZCTA,2015,1
27837,Grimesland,NC,27837,Zip matches ZCTA,2016,1
27837,Grimesland,NC,27837,Zip matches ZCTA,2017,1
27837,Grimesland,NC,27837,Zip matches ZCTA,2018,1
27839,Halifax,NC,27839,Zip matches ZCTA,2000,1
27839,Halifax,NC,27839,Zip matches ZCTA,2001,2
27839,Halifax,NC,27839,Zip matches ZCTA,2002,2
27839,Halifax,NC,27839,Zip matches ZCTA,2003,2
27839,Halifax,NC,27839,Zip matches ZCTA,2004,2
27839,Halifax,NC,27839,Zip matches ZCTA,2005,2
27839,Halifax,NC,27839,Zip matches ZCTA,2006,3
27839,Halifax,NC,27839,Zip matches ZCTA,2007,3
27839,Halifax,NC,27839,Zip matches ZCTA,2008,3
27839,Halifax,NC,27839,Zip matches ZCTA,2009,2
27839,Halifax,NC,27839,Zip matches ZCTA,2010,2
27839,Halifax,NC,27839,Zip matches ZCTA,2011,2
27839,Halifax,NC,27839,Zip matches ZCTA,2012,2
27839,Halifax,NC,27839,Zip matches ZCTA,2013,2
27839,Halifax,NC,27839,Zip matches ZCTA,2014,2
27839,Halifax,NC,27839,Zip matches ZCTA,2015,2
27839,Halifax,NC,27839,Zip matches ZCTA,2016,2
27839,Halifax,NC,27839,Zip matches ZCTA,2017,3
27839,Halifax,NC,27839,Zip matches ZCTA,2018,3
27887,Tillery,NC,27839,Spatial join to ZCTA,2000,1
27887,Tillery,NC,27839,Spatial join to ZCTA,2001,2
27887,Tillery,NC,27839,Spatial join to ZCTA,2002,2
27887,Tillery,NC,27839,Spatial join to ZCTA,2003,2
27887,Tillery,NC,27839,Spatial join to ZCTA,2004,2
27887,Tillery,NC,27839,Spatial join to ZCTA,2005,2
27887,Tillery,NC,27839,Spatial join to ZCTA,2006,3
27887,Tillery,NC,27839,Spatial join to ZCTA,2007,3
27887,Tillery,NC,27839,Spatial join to ZCTA,2008,3
27887,Tillery,NC,27839,Spatial join to ZCTA,2009,2
27887,Tillery,NC,27839,Spatial join to ZCTA,2010,2
27887,Tillery,NC,27839,Spatial join to ZCTA,2011,2
27887,Tillery,NC,27839,Spatial join to ZCTA,2012,2
27887,Tillery,NC,27839,Spatial join to ZCTA,2013,2
27887,Tillery,NC,27839,Spatial join to ZCTA,2014,2
27887,Tillery,NC,27839,Spatial join to ZCTA,2015,2
27887,Tillery,NC,27839,Spatial join to ZCTA,2016,2
27887,Tillery,NC,27839,Spatial join to ZCTA,2017,3
27887,Tillery,NC,27839,Spatial join to ZCTA,2018,3
27840,Hamilton,NC,27840,Zip matches ZCTA,2003,1
27840,Hamilton,NC,27840,Zip matches ZCTA,2004,1
27840,Hamilton,NC,27840,Zip matches ZCTA,2005,1
27840,Hamilton,NC,27840,Zip matches ZCTA,2006,1
27840,Hamilton,NC,27840,Zip matches ZCTA,2007,1
27840,Hamilton,NC,27840,Zip matches ZCTA,2008,1
27843,Hobgood,NC,27843,Zip matches ZCTA,2018,2
27844,Hollister,NC,27844,Zip matches ZCTA,2000,2
27844,Hollister,NC,27844,Zip matches ZCTA,2001,1
27844,Hollister,NC,27844,Zip matches ZCTA,2002,1
27844,Hollister,NC,27844,Zip matches ZCTA,2003,1
27844,Hollister,NC,27844,Zip matches ZCTA,2004,2
27844,Hollister,NC,27844,Zip matches ZCTA,2005,2
27844,Hollister,NC,27844,Zip matches ZCTA,2006,2
27844,Hollister,NC,27844,Zip matches ZCTA,2007,2
27844,Hollister,NC,27844,Zip matches ZCTA,2008,2
27844,Hollister,NC,27844,Zip matches ZCTA,2009,1
27844,Hollister,NC,27844,Zip matches ZCTA,2010,1
27844,Hollister,NC,27844,Zip matches ZCTA,2011,1
27844,Hollister,NC,27844,Zip matches ZCTA,2012,1
27844,Hollister,NC,27844,Zip matches ZCTA,2013,1
27844,Hollister,NC,27844,Zip matches ZCTA,2014,1
27844,Hollister,NC,27844,Zip matches ZCTA,2015,1
27844,Hollister,NC,27844,Zip matches ZCTA,2016,1
27844,Hollister,NC,27844,Zip matches ZCTA,2017,1
27844,Hollister,NC,27844,Zip matches ZCTA,2018,1
27845,Jackson,NC,27845,Zip matches ZCTA,2004,1
27845,Jackson,NC,27845,Zip matches ZCTA,2005,1
27845,Jackson,NC,27845,Zip matches ZCTA,2006,3
27845,Jackson,NC,27845,Zip matches ZCTA,2007,3
27845,Jackson,NC,27845,Zip matches ZCTA,2008,3
27845,Jackson,NC,27845,Zip matches ZCTA,2009,3
27845,Jackson,NC,27845,Zip matches ZCTA,2010,2
27845,Jackson,NC,27845,Zip matches ZCTA,2011,2
27845,Jackson,NC,27845,Zip matches ZCTA,2012,2
27845,Jackson,NC,27845,Zip matches ZCTA,2013,2
27845,Jackson,NC,27845,Zip matches ZCTA,2014,2
27845,Jackson,NC,27845,Zip matches ZCTA,2015,2
27845,Jackson,NC,27845,Zip matches ZCTA,2016,2
27845,Jackson,NC,27845,Zip matches ZCTA,2017,2
27845,Jackson,NC,27845,Zip matches ZCTA,2018,2
27846,Jamesville,NC,27846,Zip matches ZCTA,2000,1
27846,Jamesville,NC,27846,Zip matches ZCTA,2001,1
27846,Jamesville,NC,27846,Zip matches ZCTA,2002,1
27846,Jamesville,NC,27846,Zip matches ZCTA,2003,1
27846,Jamesville,NC,27846,Zip matches ZCTA,2004,1
27846,Jamesville,NC,27846,Zip matches ZCTA,2005,1
27846,Jamesville,NC,27846,Zip matches ZCTA,2006,1
27846,Jamesville,NC,27846,Zip matches ZCTA,2007,1
27846,Jamesville,NC,27846,Zip matches ZCTA,2008,1
27846,Jamesville,NC,27846,Zip matches ZCTA,2009,1
27846,Jamesville,NC,27846,Zip matches ZCTA,2010,1
27846,Jamesville,NC,27846,Zip matches ZCTA,2011,2
27846,Jamesville,NC,27846,Zip matches ZCTA,2012,2
27846,Jamesville,NC,27846,Zip matches ZCTA,2013,2
27846,Jamesville,NC,27846,Zip matches ZCTA,2014,3
27846,Jamesville,NC,27846,Zip matches ZCTA,2015,2
27846,Jamesville,NC,27846,Zip matches ZCTA,2016,2
27846,Jamesville,NC,27846,Zip matches ZCTA,2017,2
27846,Jamesville,NC,27846,Zip matches ZCTA,2018,2
27847,Kelford,NC,27847,Zip matches ZCTA,2004,1
27847,Kelford,NC,27847,Zip matches ZCTA,2005,1
27847,Kelford,NC,27847,Zip matches ZCTA,2006,1
27847,Kelford,NC,27847,Zip matches ZCTA,2007,1
27847,Kelford,NC,27847,Zip matches ZCTA,2008,1
27847,Kelford,NC,27847,Zip matches ZCTA,2013,1
27849,Lewiston Woodville,NC,27849,Zip matches ZCTA,2009,1
27849,Lewiston Woodville,NC,27849,Zip matches ZCTA,2010,1
27849,Lewiston Woodville,NC,27849,Zip matches ZCTA,2011,1
27849,Lewiston Woodville,NC,27849,Zip matches ZCTA,2012,1
27849,Lewiston Woodville,NC,27849,Zip matches ZCTA,2014,1
27849,Lewiston Woodville,NC,27849,Zip matches ZCTA,2015,1
27849,Lewiston Woodville,NC,27849,Zip matches ZCTA,2016,1
27849,Lewiston Woodville,NC,27849,Zip matches ZCTA,2017,1
27849,Lewiston Woodville,NC,27849,Zip matches ZCTA,2018,1
27850,Littleton,NC,27850,Zip matches ZCTA,2000,4
27850,Littleton,NC,27850,Zip matches ZCTA,2001,4
27850,Littleton,NC,27850,Zip matches ZCTA,2002,3
27850,Littleton,NC,27850,Zip matches ZCTA,2003,3
27850,Littleton,NC,27850,Zip matches ZCTA,2004,3
27850,Littleton,NC,27850,Zip matches ZCTA,2005,3
27850,Littleton,NC,27850,Zip matches ZCTA,2006,3
27850,Littleton,NC,27850,Zip matches ZCTA,2007,3
27850,Littleton,NC,27850,Zip matches ZCTA,2008,3
27850,Littleton,NC,27850,Zip matches ZCTA,2009,4
27850,Littleton,NC,27850,Zip matches ZCTA,2010,3
27850,Littleton,NC,27850,Zip matches ZCTA,2011,3
27850,Littleton,NC,27850,Zip matches ZCTA,2012,2
27850,Littleton,NC,27850,Zip matches ZCTA,2013,3
27850,Littleton,NC,27850,Zip matches ZCTA,2014,2
27850,Littleton,NC,27850,Zip matches ZCTA,2015,2
27850,Littleton,NC,27850,Zip matches ZCTA,2016,2
27850,Littleton,NC,27850,Zip matches ZCTA,2017,2
27850,Littleton,NC,27850,Zip matches ZCTA,2018,2
27851,Lucama,NC,27851,Zip matches ZCTA,2000,2
27851,Lucama,NC,27851,Zip matches ZCTA,2001,1
27851,Lucama,NC,27851,Zip matches ZCTA,2002,1
27851,Lucama,NC,27851,Zip matches ZCTA,2003,2
27851,Lucama,NC,27851,Zip matches ZCTA,2004,2
27851,Lucama,NC,27851,Zip matches ZCTA,2005,2
27851,Lucama,NC,27851,Zip matches ZCTA,2006,2
27851,Lucama,NC,27851,Zip matches ZCTA,2007,2
27851,Lucama,NC,27851,Zip matches ZCTA,2008,2
27851,Lucama,NC,27851,Zip matches ZCTA,2009,2
27851,Lucama,NC,27851,Zip matches ZCTA,2010,2
27851,Lucama,NC,27851,Zip matches ZCTA,2011,2
27851,Lucama,NC,27851,Zip matches ZCTA,2012,2
27851,Lucama,NC,27851,Zip matches ZCTA,2013,2
27851,Lucama,NC,27851,Zip matches ZCTA,2014,2
27851,Lucama,NC,27851,Zip matches ZCTA,2015,2
27851,Lucama,NC,27851,Zip matches ZCTA,2016,2
27851,Lucama,NC,27851,Zip matches ZCTA,2017,2
27851,Lucama,NC,27851,Zip matches ZCTA,2018,2
27855,Murfreesboro,NC,27855,Zip matches ZCTA,2004,2
27855,Murfreesboro,NC,27855,Zip matches ZCTA,2005,2
27855,Murfreesboro,NC,27855,Zip matches ZCTA,2006,2
27855,Murfreesboro,NC,27855,Zip matches ZCTA,2007,2
27855,Murfreesboro,NC,27855,Zip matches ZCTA,2008,2
27855,Murfreesboro,NC,27855,Zip matches ZCTA,2009,2
27855,Murfreesboro,NC,27855,Zip matches ZCTA,2010,2
27855,Murfreesboro,NC,27855,Zip matches ZCTA,2011,2
27855,Murfreesboro,NC,27855,Zip matches ZCTA,2012,2
27855,Murfreesboro,NC,27855,Zip matches ZCTA,2013,2
27855,Murfreesboro,NC,27855,Zip matches ZCTA,2014,2
27855,Murfreesboro,NC,27855,Zip matches ZCTA,2015,2
27855,Murfreesboro,NC,27855,Zip matches ZCTA,2016,2
27855,Murfreesboro,NC,27855,Zip matches ZCTA,2017,2
27855,Murfreesboro,NC,27855,Zip matches ZCTA,2018,2
27856,Nashville,NC,27856,Zip matches ZCTA,2003,4
27856,Nashville,NC,27856,Zip matches ZCTA,2004,6
27856,Nashville,NC,27856,Zip matches ZCTA,2005,4
27856,Nashville,NC,27856,Zip matches ZCTA,2006,4
27856,Nashville,NC,27856,Zip matches ZCTA,2007,4
27856,Nashville,NC,27856,Zip matches ZCTA,2008,5
27856,Nashville,NC,27856,Zip matches ZCTA,2009,5
27856,Nashville,NC,27856,Zip matches ZCTA,2010,5
27856,Nashville,NC,27856,Zip matches ZCTA,2011,5
27856,Nashville,NC,27856,Zip matches ZCTA,2012,4
27856,Nashville,NC,27856,Zip matches ZCTA,2013,4
27856,Nashville,NC,27856,Zip matches ZCTA,2014,4
27856,Nashville,NC,27856,Zip matches ZCTA,2015,4
27856,Nashville,NC,27856,Zip matches ZCTA,2016,4
27856,Nashville,NC,27856,Zip matches ZCTA,2017,4
27856,Nashville,NC,27856,Zip matches ZCTA,2018,4
27868,Red Oak,NC,27856,Spatial join to ZCTA,2003,4
27868,Red Oak,NC,27856,Spatial join to ZCTA,2004,6
27868,Red Oak,NC,27856,Spatial join to ZCTA,2005,4
27868,Red Oak,NC,27856,Spatial join to ZCTA,2006,4
27868,Red Oak,NC,27856,Spatial join to ZCTA,2007,4
27868,Red Oak,NC,27856,Spatial join to ZCTA,2008,5
27868,Red Oak,NC,27856,Spatial join to ZCTA,2009,5
27868,Red Oak,NC,27856,Spatial join to ZCTA,2010,5
27868,Red Oak,NC,27856,Spatial join to ZCTA,2011,5
27868,Red Oak,NC,27856,Spatial join to ZCTA,2012,4
27868,Red Oak,NC,27856,Spatial join to ZCTA,2013,4
27868,Red Oak,NC,27856,Spatial join to ZCTA,2014,4
27868,Red Oak,NC,27856,Spatial join to ZCTA,2015,4
27868,Red Oak,NC,27856,Spatial join to ZCTA,2016,4
27868,Red Oak,NC,27856,Spatial join to ZCTA,2017,4
27868,Red Oak,NC,27856,Spatial join to ZCTA,2018,4
27857,Oak City,NC,27857,Zip matches ZCTA,2009,1
27857,Oak City,NC,27857,Zip matches ZCTA,2010,1
27857,Oak City,NC,27857,Zip matches ZCTA,2011,1
27857,Oak City,NC,27857,Zip matches ZCTA,2012,1
27857,Oak City,NC,27857,Zip matches ZCTA,2013,1
27857,Oak City,NC,27857,Zip matches ZCTA,2014,1
27857,Oak City,NC,27857,Zip matches ZCTA,2015,1
27857,Oak City,NC,27857,Zip matches ZCTA,2016,1
27857,Oak City,NC,27857,Zip matches ZCTA,2017,1
27857,Oak City,NC,27857,Zip matches ZCTA,2018,1
27860,Pantego,NC,27860,Zip matches ZCTA,2000,1
27862,Pendleton,NC,27862,Zip matches ZCTA,2004,1
27862,Pendleton,NC,27862,Zip matches ZCTA,2005,1
27862,Pendleton,NC,27862,Zip matches ZCTA,2006,1
27862,Pendleton,NC,27862,Zip matches ZCTA,2007,1
27862,Pendleton,NC,27862,Zip matches ZCTA,2008,1
27862,Pendleton,NC,27862,Zip matches ZCTA,2009,1
27862,Pendleton,NC,27862,Zip matches ZCTA,2010,1
27862,Pendleton,NC,27862,Zip matches ZCTA,2011,1
27862,Pendleton,NC,27862,Zip matches ZCTA,2012,1
27862,Pendleton,NC,27862,Zip matches ZCTA,2013,1
27862,Pendleton,NC,27862,Zip matches ZCTA,2014,1
